event_id,question_id,answer_id,user_id,role,surface,event_ts,event_month,strict_pattern_family,tool_families,primary_tag,month_id,high_tag,exposure_index,post_chatgpt
035f7b6dca8a930c,77466670,,21912268,asker,question_body,2023-11-11 20:05:47.950000+00:00,2023-11,tool_said,chatgpt,python,2023-11,1,0.3704293899547944,1
8a9f394ea925e8fc,77469097,,6907703,asker,question_body,2023-11-12 13:25:44.190000+00:00,2023-11,from_tool,chatgpt;gpt_family;openai,python,2023-11,1,0.3704293899547944,1
b5917dfd79bdc11b,77469097,,6907703,asker,title,2023-11-12 13:25:44.190000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
c1ce757797ad9fda,77469966,77470008,10347145,answerer,answer_body,2023-11-12 17:52:18.727000+00:00,2023-11,from_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
f3ea5e3f6118a400,77470254,,22903892,asker,question_body,2023-11-12 19:04:33.737000+00:00,2023-11,used_tool,chatgpt,javascript,2023-11,1,0.484762784788476,1
9d2c17830aa90885,77474144,,22418391,asker,question_body,2023-11-13 13:09:16.347000+00:00,2023-11,used_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
afe5bda5f54f8813,77475807,,7827848,asker,title,2023-11-13 17:41:13.067000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
145cca7b492e2c68,77456166,77476299,21607470,answerer,answer_body,2023-11-13 19:12:48.497000+00:00,2023-11,used_tool,,excel,2023-11,1,0.5121987286806099,1
1bfe9e35863a0d07,77477903,,3467867,asker,question_body,2023-11-14 02:41:17.037000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
b480f1aa56452a2a,77469412,77474806,19971242,answer_commenter,answer_comment,2023-11-14 12:53:38.343000+00:00,2023-11,from_tool,chatgpt,sql,2023-11,1,0.8127371844006236,1
a2ba2f0ccba64033,77482126,77482219,10347145,answerer,answer_body,2023-11-14 16:19:55.407000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
04df90dd9b5dabcb,77483116,,12945112,asker,question_body,2023-11-14 18:44:48.287000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
942a10da7bce73d4,77484331,,14423582,asker,question_body,2023-11-14 23:00:17.263000+00:00,2023-11,tool_said,chatgpt,python,2023-11,1,0.3704293899547944,1
7fe9fd07b6dd32d1,77492026,,10018602,asker,question_body,2023-11-16 02:51:54.493000+00:00,2023-11,from_tool,gpt_family;llm,python,2023-11,1,0.3704293899547944,1
0e89735be79a8a63,77492693,,13968573,asker,question_body,2023-11-16 06:29:54.893000+00:00,2023-11,tool_said,chatgpt,python,2023-11,1,0.3704293899547944,1
717da3b980a1bc29,77494855,,22927544,asker,question_body,2023-11-16 12:36:11.417000+00:00,2023-11,from_tool,chatgpt,javascript,2023-11,1,0.484762784788476,1
08ff34d1ba50b579,77497851,,20494064,asker,question_body,2023-11-16 20:24:56.377000+00:00,2023-11,from_tool,llm,python,2023-11,1,0.3704293899547944,1
23023cd4f30f4fe7,77499757,,5308802,asker,question_body,2023-11-17 06:44:01.880000+00:00,2023-11,tool_said,,python,2023-11,1,0.3704293899547944,1
e1c8c54c7343f93c,77499993,,22933053,asker,question_body,2023-11-17 07:41:03.797000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
886a7ba661d235d9,77503705,77503764,1977614,answer_commenter,answer_comment,2023-11-17 18:08:01.930000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
1c568ea1443f9f4a,77504166,,22936682,asker,question_body,2023-11-17 19:23:23.910000+00:00,2023-11,from_tool,chatgpt,excel,2023-11,1,0.5121987286806099,1
081cc584f5aeda12,77504754,77504767,6251742,answerer,answer_body,2023-11-17 21:40:09.263000+00:00,2023-11,ai_assisted,copilot,python,2023-11,1,0.3704293899547944,1
95bb923643298144,77505030,77505042,4656516,answerer,answer_body,2023-11-17 23:15:55.237000+00:00,2023-11,from_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
db388b2ffc996e74,77505898,,11953250,asker,question_body,2023-11-18 06:27:06.150000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
f559d45439412ef3,77505030,77506228,10347145,answerer,answer_body,2023-11-18 08:55:41.400000+00:00,2023-11,from_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
cee5ffeef995b80c,77507230,,14102903,question_commenter,question_comment,2023-11-18 17:21:31.363000+00:00,2023-11,tool_said,chatgpt,android,2023-11,0,-0.5824723369899437,1
5b2b44f068270e80,77508167,,22941896,asker,question_body,2023-11-18 18:14:58.563000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
9f3fcfe1b701db5d,77508359,,22942166,asker,question_body,2023-11-18 19:08:20.753000+00:00,2023-11,tool_generated,ai_generated;chatgpt,excel,2023-11,1,0.5121987286806099,1
ab506004b20a39fb,77507839,77507909,1745001,answer_commenter,answer_comment,2023-11-19 00:56:59.090000+00:00,2023-11,from_tool,chatgpt,bash,2023-11,1,0.4267372425853595,1
acd4ff026caf2279,77509265,,22920887,asker,question_body,2023-11-19 01:13:49.957000+00:00,2023-11,from_tool,chatgpt,firebase,2023-11,0,-0.8269317640104322,1
276a038cef7a5806,77510472,,21992496,asker,question_body,2023-11-19 10:54:06.907000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
d777405d0ddd73b5,77510482,,20907443,question_commenter,question_comment,2023-11-19 11:38:03.587000+00:00,2023-11,used_tool,,javascript,2023-11,1,0.484762784788476,1
b522bc476e1e3347,77510623,,17986133,asker,question_body,2023-11-19 11:41:28.123000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
9cf1e2cfb18b3640,77507839,77507909,1745001,answer_commenter,answer_comment,2023-11-19 12:37:25.833000+00:00,2023-11,from_tool,chatgpt,bash,2023-11,1,0.4267372425853595,1
1616ed9dec1604f3,77515730,,16322101,asker,question_body,2023-11-20 11:59:53.470000+00:00,2023-11,from_tool,llm;openai,python,2023-11,1,0.3704293899547944,1
9de7f462d74a995a,77519983,,22954960,asker,question_body,2023-11-21 02:32:02.347000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
d1191a9a0836f1a7,77519983,77520081,17030540,answerer,answer_body,2023-11-21 03:06:23.510000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
94dc30ef09ffdc82,75774873,77520615,8028053,answerer,answer_body,2023-11-21 06:03:18.307000+00:00,2023-11,from_tool,chatgpt;gpt_family;openai,python,2023-03,1,0.3704293899547944,1
6d3001439daa99ef,77533016,,19079260,asker,question_body,2023-11-22 20:48:56.363000+00:00,2023-11,used_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
7d6e96a5951d52ca,77534026,77534366,1170274,answerer,answer_body,2023-11-23 04:28:23.817000+00:00,2023-11,tool_said,chatgpt,javascript,2023-11,1,0.484762784788476,1
f538f75aaeea7ace,77539376,,9985849,asker,question_body,2023-11-23 20:00:21.080000+00:00,2023-11,tool_said,bard;chatgpt,python,2023-11,1,0.3704293899547944,1
4f23929f5a4b28df,77539407,,20355665,asker,question_body,2023-11-23 20:10:58.623000+00:00,2023-11,used_tool,chatgpt,android,2023-11,0,-0.5824723369899437,1
8ac3e31a0580f65c,77540822,,15910538,asker,title,2023-11-24 04:59:23.647000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
de61d8d31687be4b,77542405,,17000724,asker,question_body,2023-11-24 10:25:23.967000+00:00,2023-11,tool_said,,python,2023-11,1,0.3704293899547944,1
ce32ed64e71d3fc8,77543442,,22977879,asker,question_body,2023-11-24 13:18:07.700000+00:00,2023-11,used_tool,chatgpt,android,2023-11,0,-0.5824723369899437,1
aacfd3100a4ed5ac,77543809,,19643181,asker,question_body,2023-11-24 14:22:11.437000+00:00,2023-11,used_tool,chatgpt,javascript,2023-11,1,0.484762784788476,1
b2fd9b860a0661d4,77544292,,5995696,asker,question_body,2023-11-24 15:44:25.313000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
265dc6f2d155e970,77546574,,14810993,asker,question_body,2023-11-25 03:48:54.637000+00:00,2023-11,from_tool,chatgpt,javascript,2023-11,1,0.484762784788476,1
ecfbfea55eab750e,77546770,,22975220,asker,question_body,2023-11-25 05:40:06.590000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
8a2c4e88a36bd7c3,77512158,77546922,8714852,answerer,answer_body,2023-11-25 06:53:25.237000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
9ffe005c25f98ee6,77547229,,14131296,asker,question_body,2023-11-25 08:59:29.610000+00:00,2023-11,from_tool,chatgpt,android,2023-11,0,-0.5824723369899437,1
a796b0c5fdb8ec7d,77546534,77548645,15112322,answerer,answer_body,2023-11-25 16:26:15.553000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
c1631a06d4614cda,77551003,,22986674,asker,question_body,2023-11-26 08:44:49.457000+00:00,2023-11,from_tool,openai,python,2023-11,1,0.3704293899547944,1
d89593936b163282,77537377,77537497,63550,answer_commenter,answer_comment,2023-11-26 13:31:18.157000+00:00,2023-11,tool_generated,ai_generated;chatgpt,sql,2023-11,1,0.8127371844006236,1
95806b08c6d5c01e,77555457,,214446,question_commenter,question_comment,2023-11-27 08:36:48.780000+00:00,2023-11,tool_said,chatgpt,python,2023-11,1,0.3704293899547944,1
733e5b1fe18a9347,77559227,,5013143,asker,question_body,2023-11-27 18:40:21.570000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
be7b655cd2cd16cd,77559227,,523612,question_commenter,question_comment,2023-11-27 18:50:54.603000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
a3ed3a6fb1418ac8,75617865,77561556,1601580,answerer,answer_body,2023-11-28 05:33:36.003000+00:00,2023-11,from_tool,gpt_family;openai,python,2023-03,1,0.3704293899547944,1
a1582b664c318e88,77566116,,23002048,asker,question_body,2023-11-28 17:55:17.013000+00:00,2023-11,used_tool,chatgpt,javascript,2023-11,1,0.484762784788476,1
d8719db95891cbd2,77568326,,20709792,asker,question_body,2023-11-29 02:54:58.660000+00:00,2023-11,from_tool,,excel,2023-11,1,0.5121987286806099,1
f8282c440ed47207,77569933,,15466707,question_commenter,question_comment,2023-11-29 12:44:10.953000+00:00,2023-11,tool_generated,ai_generated;chatgpt,python,2023-11,1,0.3704293899547944,1
d52c4625142fb946,77573978,,23009720,asker,question_body,2023-11-29 19:19:56.207000+00:00,2023-11,from_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
2bcba39800ec47bb,77574413,,21028144,asker,question_body,2023-11-29 20:49:32.247000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
0b6d6ab7bcc237e5,77577254,,23012961,asker,question_body,2023-11-30 09:24:09.550000+00:00,2023-11,used_tool,chatgpt,sql,2023-11,1,0.8127371844006236,1
089d6b947ffea374,77577689,,23007758,asker,question_body,2023-11-30 10:30:53.317000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
b3d9cb722a8b4eaa,77577899,,13665574,asker,question_body,2023-11-30 11:03:54.097000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
820fdc2d7c53b28b,77578074,,22971018,asker,question_body,2023-11-30 11:28:42.553000+00:00,2023-11,used_tool,chatgpt,excel,2023-11,1,0.5121987286806099,1
7ac5d2197d80a289,77577899,77578170,4474869,answerer,answer_body,2023-11-30 11:42:51.650000+00:00,2023-11,tool_generated,ai_generated;chatgpt,python,2023-11,1,0.3704293899547944,1
3f74f26888b31f2e,77579021,,21440005,asker,question_body,2023-11-30 13:55:13.467000+00:00,2023-11,from_tool,chatgpt,python,2023-11,1,0.3704293899547944,1
a61d9b86c9b19897,77580561,,5662005,question_commenter,question_comment,2023-11-30 17:42:45.403000+00:00,2023-11,from_tool,chatgpt,sql,2023-11,1,0.8127371844006236,1
0a37467ab621b59b,77580905,,22967316,asker,question_body,2023-11-30 18:31:54.740000+00:00,2023-11,used_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
9d26d56b7f1b7107,77580905,,22967316,asker,question_body,2023-11-30 18:31:54.740000+00:00,2023-11,from_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
fc26dd60b72dbfd5,77585292,,23020861,question_commenter,question_comment,2023-12-01 14:42:44.730000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
3590720846114b3d,77587807,,12114641,asker,question_body,2023-12-01 20:03:24.970000+00:00,2023-12,from_tool,chatgpt;llm;openai,python,2023-12,1,0.3704293899547944,1
e686d16c413aaabb,77591045,,23027720,asker,question_body,2023-12-02 15:45:00.120000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
9bb2a3486510eced,77591072,77591529,1086398,answer_commenter,answer_comment,2023-12-02 20:12:46.713000+00:00,2023-12,from_tool,chatgpt,javascript,2023-12,1,0.484762784788476,1
524f08534cb93932,77592301,,387194,asker,question_body,2023-12-02 21:46:21.877000+00:00,2023-12,from_tool,chatgpt,javascript,2023-12,1,0.484762784788476,1
55e7c4933c4c7797,77592301,,1048572,question_commenter,question_comment,2023-12-02 22:02:05.873000+00:00,2023-12,from_tool,chatgpt,javascript,2023-12,1,0.484762784788476,1
027a25b003e8d27a,77592301,77592376,387194,answer_commenter,answer_comment,2023-12-02 22:50:49.240000+00:00,2023-12,tool_generated,ai_generated;chatgpt,javascript,2023-12,1,0.484762784788476,1
d0da9df4c05834a4,77593588,,17173507,asker,question_body,2023-12-03 08:50:37.450000+00:00,2023-12,from_tool,chatgpt,javascript,2023-12,1,0.484762784788476,1
0b6dad8476f9200c,77594918,,21706455,asker,question_body,2023-12-03 15:22:43.457000+00:00,2023-12,from_tool,chatgpt,android,2023-12,0,-0.5824723369899437,1
91fca350a014d1b4,77596271,,23034626,asker,question_body,2023-12-03 21:39:46.707000+00:00,2023-12,from_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
a484a60a1b821f3c,77596271,77596556,6664872,answerer,answer_body,2023-12-03 23:36:44.407000+00:00,2023-12,from_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
015fe7a1b5f621e4,77597119,,23035578,asker,question_body,2023-12-04 03:44:19.870000+00:00,2023-12,from_tool,chatgpt;gpt_family;openai,python,2023-12,1,0.3704293899547944,1
d4cb5394476067b8,77597119,,23035578,asker,title,2023-12-04 03:44:19.870000+00:00,2023-12,from_tool,chatgpt;openai,python,2023-12,1,0.3704293899547944,1
8346a6fee2893744,77597316,,20258857,asker,question_body,2023-12-04 05:07:47.680000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
713abc134be03cbc,77598079,,22051814,asker,question_body,2023-12-04 08:24:04.453000+00:00,2023-12,tool_said,,javascript,2023-12,1,0.484762784788476,1
aa39001cd61bb91c,77599781,,23038514,asker,question_body,2023-12-04 13:26:13.467000+00:00,2023-12,from_tool,llm;openai,python,2023-12,1,0.3704293899547944,1
fb9294fda368c8e3,77604081,,15826946,asker,question_body,2023-12-05 05:57:21.547000+00:00,2023-12,from_tool,gpt_family,python,2023-12,1,0.3704293899547944,1
03459884cbd6e94b,77605691,,23044901,asker,title,2023-12-05 11:02:58.683000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
9dc2337b99c65546,77605691,,23044901,asker,question_body,2023-12-05 11:02:58.683000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
3bce8913abddc436,77606417,,23045515,asker,question_body,2023-12-05 13:04:42.900000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
539578d2995f7583,77385740,77606722,5420333,answerer,answer_body,2023-12-05 13:50:28.670000+00:00,2023-12,from_tool,gpt_family;llm;openai,python,2023-10,1,0.3704293899547944,1
1c209e40a3ba8eef,77608929,,23047985,asker,question_body,2023-12-05 19:54:32.080000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
1e4c2afdf0a45f31,77609588,,18923248,asker,question_body,2023-12-05 22:30:21.960000+00:00,2023-12,tool_said,,python,2023-12,1,0.3704293899547944,1
ec7147e7b3f13993,77604764,77610079,23003657,answerer,answer_body,2023-12-06 01:20:00.623000+00:00,2023-12,from_tool,chatgpt,excel,2023-12,1,0.5121987286806099,1
c1c6658bd29722c5,72819042,77618802,4657412,answer_commenter,answer_comment,2023-12-07 10:23:55.370000+00:00,2023-12,from_tool,chatgpt,python,2022-06,1,0.3704293899547944,0
8d87ce16708c19b5,77624236,,23049605,asker,question_body,2023-12-08 03:48:05.207000+00:00,2023-12,tool_generated,ai_generated;chatgpt,python,2023-12,1,0.3704293899547944,1
a23cd1fb2ce2ccb6,77628127,,4648809,asker,question_body,2023-12-08 16:59:20.540000+00:00,2023-12,from_tool,,python,2023-12,1,0.3704293899547944,1
6a8cd868c40276e2,77629080,,23068217,question_commenter,question_comment,2023-12-08 22:01:08.450000+00:00,2023-12,used_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
e5ab2373a6bd2720,77631795,,866963,question_commenter,question_comment,2023-12-09 15:24:47.087000+00:00,2023-12,from_tool,chatgpt,regex,2023-12,1,1.657307329678494,1
376dd9c7b8653a49,77624312,77624337,16258657,answer_commenter,answer_comment,2023-12-10 03:13:15.047000+00:00,2023-12,from_tool,chatgpt,android,2023-12,0,-0.5824723369899437,1
31e103365c09d89e,77398891,,9306871,question_commenter,question_comment,2023-12-10 11:25:41.123000+00:00,2023-12,used_tool,gpt_family,python,2023-10,1,0.3704293899547944,1
5083c53adbb88432,77636079,,10486357,asker,title,2023-12-10 19:08:17.197000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
5f34a3c8917f765e,77637239,,1066558,asker,question_body,2023-12-11 02:45:00.397000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
fb1fe0d30f80b3f3,77638148,,23079755,asker,question_body,2023-12-11 08:01:52.397000+00:00,2023-12,from_tool,chatgpt,javascript,2023-12,1,0.484762784788476,1
982b17de01ab41c5,77639015,77639054,5298879,answer_commenter,answer_comment,2023-12-11 12:50:35.310000+00:00,2023-12,from_tool,chatgpt,sql,2023-12,1,0.8127371844006236,1
045f6285ca8bf214,77577372,77639796,10347145,answerer,answer_body,2023-12-11 13:02:57.667000+00:00,2023-12,from_tool,openai,python,2023-11,1,0.3704293899547944,1
c9afeb7496d422bd,77640015,77640080,1169519,answer_commenter,answer_comment,2023-12-11 13:56:42.450000+00:00,2023-12,tool_said,chatgpt,javascript,2023-12,1,0.484762784788476,1
6b9faaa3eec408b9,77640840,,8839068,asker,question_body,2023-12-11 16:03:25.240000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
d4bd1b3ac90d9097,77629551,,21738111,question_commenter,question_comment,2023-12-11 18:52:05.303000+00:00,2023-12,used_tool,chatgpt,javascript,2023-12,1,0.484762784788476,1
a80ee7a31037a66a,77641335,,18703712,question_commenter,question_comment,2023-12-11 20:47:07.883000+00:00,2023-12,tool_generated,ai_generated;chatgpt,javascript,2023-12,1,0.484762784788476,1
fd18f51375cfa93d,77641335,,12232295,question_commenter,question_comment,2023-12-11 20:58:27.887000+00:00,2023-12,tool_generated,ai_generated;chatgpt,javascript,2023-12,1,0.484762784788476,1
9bdca6208a659b6c,77642444,,17312204,asker,title,2023-12-11 21:17:23.923000+00:00,2023-12,from_tool,llm;openai,python,2023-12,1,0.3704293899547944,1
a499451815b41dd6,75394143,77645783,337294,answerer,answer_body,2023-12-12 11:35:53.097000+00:00,2023-12,from_tool,openai,python,2023-02,1,0.3704293899547944,1
fc1c376ce7bea3db,77646460,,23087784,asker,title,2023-12-12 13:25:49.843000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
bc24e28bf20230d5,77648027,,182544,asker,question_body,2023-12-12 17:34:51.497000+00:00,2023-12,from_tool,chatgpt;openai,javascript,2023-12,1,0.484762784788476,1
c456b4b146a665bd,77434808,77651682,23020105,answerer,answer_body,2023-12-13 07:15:32.993000+00:00,2023-12,from_tool,gpt_family,python,2023-11,1,0.3704293899547944,1
03033b068caec878,77651906,,18641651,asker,question_body,2023-12-13 08:05:19.913000+00:00,2023-12,from_tool,gpt_family,python,2023-12,1,0.3704293899547944,1
bdbf1a66d2b696eb,77653902,77654020,7874746,answerer,answer_body,2023-12-13 13:38:51.947000+00:00,2023-12,from_tool,chatgpt,android,2023-12,0,-0.5824723369899437,1
c23f007e1a358f58,77654003,,22707127,question_commenter,question_comment,2023-12-13 13:57:57.840000+00:00,2023-12,used_tool,chatgpt,android,2023-12,0,-0.5824723369899437,1
5d49b89fe178199f,77646460,77658569,114917,answerer,answer_body,2023-12-14 08:00:45.447000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
8a6577a9f2fa2a23,77642422,77658597,114917,answerer,answer_body,2023-12-14 08:05:37.193000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
4eafb04c5f301492,77622170,77658673,114917,answerer,answer_body,2023-12-14 08:19:03.390000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
f42b236b42b73a68,76741410,77659136,21418758,answerer,answer_body,2023-12-14 09:42:30.080000+00:00,2023-12,from_tool,copilot,python,2023-07,1,0.3704293899547944,1
4e33c849897441df,77661109,,22780870,asker,question_body,2023-12-14 15:04:30.583000+00:00,2023-12,used_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
0caa6996eb464842,77661385,,21027227,question_commenter,question_comment,2023-12-14 16:02:24.163000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
4f9ed5e16116e3a0,77661109,77661632,1904146,answerer,answer_body,2023-12-14 16:21:55.007000+00:00,2023-12,from_tool,chatgpt;openai,python,2023-12,1,0.3704293899547944,1
a665e5fdecd2b2a7,77661109,77661632,1904146,answerer,answer_body,2023-12-14 16:21:55.007000+00:00,2023-12,tool_said,chatgpt;openai,python,2023-12,1,0.3704293899547944,1
c85999cef220817b,77660742,77661175,22196084,answer_commenter,answer_comment,2023-12-14 16:57:31.410000+00:00,2023-12,tool_said,chatgpt,javascript,2023-12,1,0.484762784788476,1
91bcaf112c75f583,77664652,,4808079,asker,question_body,2023-12-15 06:42:57.547000+00:00,2023-12,used_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
3681af4d66df3bde,77665638,,21859039,question_commenter,question_comment,2023-12-15 11:44:28.993000+00:00,2023-12,from_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
9fe4aa883881a9d9,77667419,,14955234,asker,question_body,2023-12-15 15:58:09.733000+00:00,2023-12,from_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
480a568d5eda8120,77667582,,23108647,asker,question_body,2023-12-15 16:28:37.777000+00:00,2023-12,tool_generated,ai_generated;chatgpt,excel,2023-12,1,0.5121987286806099,1
670b84f48585edef,77669135,,23110138,asker,question_body,2023-12-15 22:37:18.663000+00:00,2023-12,tool_said,chatgpt,javascript,2023-12,1,0.484762784788476,1
e52920f7bbc43617,77669358,,17408967,asker,question_body,2023-12-16 00:08:04.620000+00:00,2023-12,from_tool,chatgpt,excel,2023-12,1,0.5121987286806099,1
95f5534a1f717ab2,77670252,,11928815,asker,question_body,2023-12-16 08:17:22.920000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
bfe4866dd061c5a8,77671077,,14700804,asker,question_body,2023-12-16 13:31:18.370000+00:00,2023-12,from_tool,llm;openai,python,2023-12,1,0.3704293899547944,1
a1cc2e826b428e1a,77671232,,23112892,asker,question_body,2023-12-16 14:20:21.163000+00:00,2023-12,used_tool,copilot;gpt_family,python,2023-12,1,0.3704293899547944,1
68af41af721f3958,77658886,77676196,401226,answerer,answer_body,2023-12-17 22:14:01.697000+00:00,2023-12,used_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
a8114206f748a7f8,77677644,,13348962,asker,question_body,2023-12-18 07:47:32.057000+00:00,2023-12,from_tool,,javascript,2023-12,1,0.484762784788476,1
7d5c5887b3a3e859,77549252,77678776,3370777,answerer,answer_body,2023-12-18 11:29:52.803000+00:00,2023-12,from_tool,gpt_family;openai,excel,2023-11,1,0.5121987286806099,1
edb3b21890ab0659,77681559,,4714006,asker,question_body,2023-12-18 20:20:17.463000+00:00,2023-12,from_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
844c0770d0163867,77682509,,1732498,asker,question_body,2023-12-19 01:30:18.610000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
3da760a169273411,77677644,77684553,5459839,answerer,answer_body,2023-12-19 10:36:58.720000+00:00,2023-12,from_tool,,javascript,2023-12,1,0.484762784788476,1
073f03a163ff2e87,77685867,,21478048,asker,question_body,2023-12-19 14:21:34.490000+00:00,2023-12,used_tool,gpt_family,javascript,2023-12,1,0.484762784788476,1
d3bac0c298e6a678,77688172,,849108,asker,question_body,2023-12-19 21:47:43.570000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
e1d7cb4999245b3f,77689947,,23131201,asker,question_body,2023-12-20 07:47:49.147000+00:00,2023-12,used_tool,chatgpt,android,2023-12,0,-0.5824723369899437,1
b333cfa2e1aa60c4,77605691,77691790,562267,answerer,answer_body,2023-12-20 13:01:25.340000+00:00,2023-12,from_tool,gpt_family;openai,python,2023-12,1,0.3704293899547944,1
5d416d182d2cdff4,77693630,,23134477,asker,question_body,2023-12-20 18:04:56.177000+00:00,2023-12,tool_said,chatgpt,python,2023-12,1,0.3704293899547944,1
d9e87314d78a8d88,77693630,,23134477,asker,question_body,2023-12-20 18:04:56.177000+00:00,2023-12,used_tool,chatgpt,python,2023-12,1,0.3704293899547944,1
3a0024612f89194c,77681296,77687336,2687250,answer_commenter,answer_comment,2023-12-20 18:39:40.733000+00:00,2023-12,from_tool,chatgpt,sql,2023-12,1,0.8127371844006236,1
1c0f977b3eea5a94,77694027,,17789979,asker,question_body,2023-12-20 19:34:19.787000+00:00,2023-12,tool_said,chatgpt,python,2023-12,1,0.3704293899547944,1
6ed7d1a9277d3418,77702331,,23142079,question_commenter,question_comment,2023-12-22 08:04:38.680000+00:00,2023-12,used_tool,chatgpt,javascript,2023-12,1,0.484762784788476,1
a9eed6e0e9b5a2b7,70559637,77703263,1067003,answerer,answer_body,2023-12-22 11:00:32+00:00,2023-12,from_tool,copilot,javascript,2022-01,1,0.484762784788476,0
067b29e8754907e6,77706691,,19170878,asker,question_body,2023-12-23 05:13:19.653000+00:00,2023-12,from_tool,bard;chatgpt,javascript,2023-12,1,0.484762784788476,1
9df4c5c7f4031087,77707085,,14210408,asker,question_body,2023-12-23 08:43:11.257000+00:00,2023-12,from_tool,openai,python,2023-12,1,0.3704293899547944,1
910808d2e603b089,77709200,,23149136,asker,question_body,2023-12-23 22:23:55.220000+00:00,2023-12,from_tool,chatgpt,android,2023-12,0,-0.5824723369899437,1
2cf4c26c63564bbc,67982760,71225681,7552816,answer_commenter,answer_comment,2023-12-23 22:50:29.123000+00:00,2023-12,used_tool,chatgpt,python,2021-06,1,0.3704293899547944,0
ed3fc71dd5e14f6f,77709564,,898042,asker,question_body,2023-12-24 02:50:34.417000+00:00,2023-12,used_tool,chatgpt,kubernetes,2023-12,0,-1.5867667726106391,1
3e05ce8df917be63,77712995,,16495444,asker,question_body,2023-12-25 08:28:59.830000+00:00,2023-12,used_tool,chatgpt,linux,2023-12,0,-0.3486118221209918,1
