event_id,user_id,role,source_surface,event_ts,event_month,question_id,answer_id,comment_id,strict_pattern_labels,tool_family_labels,question_created_at,question_month_id,primary_tag,high_tag,exposure_index,post_chatgpt
DAE-0001592,6036065.0,answer_commenter,answer_comment,2024-02-27 09:50:13.460000+00:00,2024-02,78055314,78056137.0,137625390.0,used_tool,chatgpt,2024-02-25 08:33:55.123000+00:00,2024-02,android,0.0,-0.5824723369899437,1
DAE-0001593,10744850.0,asker,question_body,2024-02-27 16:02:02.690000+00:00,2024-02,78068905,,,from_tool,openai,2024-02-27 16:02:02.690000+00:00,2024-02,python,1.0,0.3704293899547944,1
DAE-0001594,11065874.0,question_commenter,question_comment,2024-02-27 21:31:14.243000+00:00,2024-02,78070483,,137632527.0,from_tool,chatgpt,2024-02-27 20:46:19.453000+00:00,2024-02,bash,1.0,0.4267372425853595,1
DAE-0001595,7366100.0,question_commenter,question_comment,2024-02-27 21:33:00.590000+00:00,2024-02,78070483,,137632545.0,tool_said,chatgpt,2024-02-27 20:46:19.453000+00:00,2024-02,bash,1.0,0.4267372425853595,1
DAE-0001596,23200798.0,asker,question_body,2024-02-28 13:13:23.787000+00:00,2024-02,78074707,,,from_tool,chatgpt;gemini,2024-02-28 13:13:23.787000+00:00,2024-02,python,1.0,0.3704293899547944,1
DAE-0001597,3456812.0,answerer,answer_body,2024-02-28 15:05:21.220000+00:00,2024-02,77862678,78075489.0,,from_tool,chatgpt;gpt_family;openai,2024-01-22 20:49:24.413000+00:00,2024-01,python,1.0,0.3704293899547944,1
DAE-0001598,10347145.0,answerer,answer_body,2024-02-29 11:47:14.317000+00:00,2024-02,78080957,78081145.0,,from_tool,gpt_family;openai,2024-02-29 11:15:56.450000+00:00,2024-02,android,0.0,-0.5824723369899437,1
DAE-0001599,23503769.0,asker,question_body,2024-02-29 16:39:57.967000+00:00,2024-02,78083004,,,used_tool,gemini,2024-02-29 16:39:57.967000+00:00,2024-02,python,1.0,0.3704293899547944,1
DAE-0001600,23506309.0,asker,question_body,2024-03-01 03:15:01.423000+00:00,2024-03,78085373,,,from_tool,chatgpt;gemini,2024-03-01 03:15:01.423000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001601,395857.0,asker,question_body,2024-03-01 17:16:34.717000+00:00,2024-03,78089393,,,from_tool,gpt_family;openai,2024-03-01 17:16:34.717000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001602,23512606.0,question_commenter,question_comment,2024-03-02 00:57:20.450000+00:00,2024-03,78090834,,137670745.0,from_tool,chatgpt,2024-03-01 22:59:54.120000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001603,23513732.0,asker,question_body,2024-03-02 08:20:54.783000+00:00,2024-03,78091918,,,used_tool,copilot,2024-03-02 08:20:54.783000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001604,2486472.0,asker,question_body,2024-03-02 13:15:17.750000+00:00,2024-03,78092803,,,tool_said,chatgpt,2024-03-02 13:15:17.750000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001605,395857.0,asker,question_body,2024-03-02 21:20:36.830000+00:00,2024-03,78094346,,,from_tool,gpt_family;openai,2024-03-02 21:20:36.830000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001606,395857.0,asker,title,2024-03-02 21:20:36.830000+00:00,2024-03,78094346,,,from_tool,openai,2024-03-02 21:20:36.830000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001607,23522162.0,asker,question_body,2024-03-03 19:19:46.823000+00:00,2024-03,78097657,,,used_tool,chatgpt,2024-03-03 19:19:46.823000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001608,10595871.0,asker,question_body,2024-03-04 08:24:50.487000+00:00,2024-03,78099828,,,tool_generated,chatgpt,2024-03-04 08:24:50.487000+00:00,2024-03,regex,1.0,1.657307329678494,1
DAE-0001609,1800333.0,asker,question_body,2024-03-04 09:34:40.060000+00:00,2024-03,78100235,,,tool_said,chatgpt,2024-03-04 09:34:40.060000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001610,7090501.0,asker,question_body,2024-03-04 22:06:10.887000+00:00,2024-03,78104294,,,from_tool,openai,2024-03-04 22:06:10.887000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001611,10291357.0,asker,question_body,2024-03-04 23:15:55.813000+00:00,2024-03,78104531,,,tool_said;used_tool,copilot,2024-03-04 23:15:55.813000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001612,5165721.0,question_commenter,question_comment,2024-03-05 01:11:03.983000+00:00,2024-03,78104756,,137695464.0,used_tool,chatgpt,2024-03-05 00:35:59.720000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001613,23370524.0,question_commenter,question_comment,2024-03-05 13:05:26.333000+00:00,2024-03,78104071,,137700975.0,from_tool,chatgpt,2024-03-04 21:08:40.493000+00:00,2024-03,memory-management,0.0,-0.522609519626134,1
DAE-0001614,23536818.0,asker,question_body,2024-03-05 14:02:19.153000+00:00,2024-03,78108292,,,used_tool,chatgpt,2024-03-05 14:02:19.153000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001615,23130140.0,asker,question_body,2024-03-06 03:08:17.397000+00:00,2024-03,78111629,,,used_tool,chatgpt,2024-03-06 03:08:17.397000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001616,20729175.0,asker,question_body,2024-03-06 06:12:10.823000+00:00,2024-03,78112152,,,from_tool,chatgpt,2024-03-06 06:12:10.823000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001617,23544985.0,asker,question_body,2024-03-06 13:19:15.753000+00:00,2024-03,78114696,,,from_tool,chatgpt,2024-03-06 13:19:15.753000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001618,6811929.0,answerer,answer_body,2024-03-06 19:54:25.873000+00:00,2024-03,75804599,78117089.0,,from_tool,gpt_family;openai,2023-03-21 17:35:10.080000+00:00,2023-03,python,1.0,0.3704293899547944,1
DAE-0001619,10946295.0,asker,question_body,2024-03-06 20:24:52.413000+00:00,2024-03,78117231,,,from_tool,openai,2024-03-06 20:24:52.413000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001620,19890972.0,asker,question_body,2024-03-07 03:26:05.183000+00:00,2024-03,78118598,,,tool_said,,2024-03-07 03:26:05.183000+00:00,2024-03,docker,0.0,-2.067518990036933,1
DAE-0001621,17701515.0,asker,question_body,2024-03-07 07:50:25.693000+00:00,2024-03,78119599,,,tool_said,chatgpt,2024-03-07 07:50:25.693000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001622,11031612.0,asker,question_body,2024-03-07 08:37:55.223000+00:00,2024-03,78119857,,,used_tool,gpt_family,2024-03-07 08:37:55.223000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001623,10551444.0,asker,question_body,2024-03-07 11:18:31.150000+00:00,2024-03,78120924,,,tool_said;used_tool,chatgpt,2024-03-07 11:18:31.150000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001624,23492053.0,asker,question_body,2024-03-07 11:39:55.163000+00:00,2024-03,78121056,,,used_tool,chatgpt,2024-03-07 11:39:55.163000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001625,2090322.0,answerer,answer_body,2024-03-07 14:27:24.027000+00:00,2024-03,78117231,78122133.0,,from_tool,openai,2024-03-06 20:24:52.413000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001626,3702377.0,answerer,answer_body,2024-03-07 14:56:10.680000+00:00,2024-03,77513190,78122306.0,,from_tool,openai,2023-11-20 02:06:28.497000+00:00,2023-11,python,1.0,0.3704293899547944,1
DAE-0001627,12699349.0,asker,question_body,2024-03-07 17:11:56.927000+00:00,2024-03,78123214,,,tool_said,chatgpt,2024-03-07 17:11:56.927000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001628,23555554.0,asker,question_body,2024-03-07 19:13:48.623000+00:00,2024-03,78123820,,,tool_said,chatgpt,2024-03-07 19:13:48.623000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001629,14883879.0,question_commenter,question_comment,2024-03-07 22:47:27.557000+00:00,2024-03,78123191,,137730852.0,tool_said,chatgpt,2024-03-07 17:06:01.327000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001630,22530545.0,asker,question_body,2024-03-08 09:07:18.673000+00:00,2024-03,78126569,,,from_tool,gemini;llm;openai,2024-03-08 09:07:18.673000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001631,22128017.0,asker,question_body,2024-03-08 12:17:54.670000+00:00,2024-03,78127612,,,from_tool,chatgpt,2024-03-08 12:17:54.670000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001632,11219694.0,asker,question_body,2024-03-08 23:47:57.743000+00:00,2024-03,78130766,,,tool_said,,2024-03-08 23:47:57.743000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001633,23567617.0,answerer,answer_body,2024-03-09 19:04:05.323000+00:00,2024-03,77890911,78133567.0,,from_tool,openai,2024-01-27 10:52:08.460000+00:00,2024-01,python,1.0,0.3704293899547944,1
DAE-0001634,23572836.0,asker,question_body,2024-03-10 21:17:52.087000+00:00,2024-03,78137523,,,from_tool,chatgpt;gpt_family;openai,2024-03-10 21:17:52.087000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001635,23574479.0,asker,question_body,2024-03-11 05:56:10.663000+00:00,2024-03,78138641,,,from_tool,chatgpt,2024-03-11 05:56:10.663000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001636,10133153.0,answerer,answer_body,2024-03-11 09:08:01.207000+00:00,2024-03,78139469,78139470.0,,from_tool,,2024-03-11 09:08:01.207000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001637,21972629.0,question_commenter,question_comment,2024-03-11 14:07:13.640000+00:00,2024-03,78136551,,137759756.0,tool_generated,ai_generated;chatgpt,2024-03-10 16:03:55+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001638,6271234.0,asker,question_body,2024-03-11 16:06:21.740000+00:00,2024-03,78142018,,,tool_said,,2024-03-11 16:06:21.740000+00:00,2024-03,sql,1.0,0.8127371844006236,1
DAE-0001639,6119575.0,answer_commenter,answer_comment,2024-03-11 19:49:30.487000+00:00,2024-03,69369408,74505556.0,137763350.0,used_tool,chatgpt,2021-09-28 23:23:32.377000+00:00,2021-09,python,1.0,0.3704293899547944,0
DAE-0001640,20922279.0,asker,question_body,2024-03-12 14:39:36.300000+00:00,2024-03,78147997,,,from_tool,openai,2024-03-12 14:39:36.300000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001641,18483009.0,question_commenter,question_comment,2024-03-12 21:10:52.610000+00:00,2024-03,78095712,,137776144.0,from_tool,gemini,2024-03-03 09:08:34.053000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001642,22381167.0,question_commenter,question_comment,2024-03-13 01:05:04.477000+00:00,2024-03,78143647,,137777503.0,from_tool,copilot,2024-03-11 22:08:30.730000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001643,4961700.0,answer_commenter,answer_comment,2024-03-13 08:17:21.663000+00:00,2024-03,78150638,78150696.0,137779605.0,from_tool,chatgpt,2024-03-13 00:16:26.677000+00:00,2024-03,excel,1.0,0.5121987286806099,1
DAE-0001644,14355402.0,answerer,answer_body,2024-03-13 10:55:17.567000+00:00,2024-03,78151241,78153181.0,,from_tool,chatgpt;gpt_family;openai,2024-03-13 04:23:16.483000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001645,19152192.0,asker,question_body,2024-03-13 13:07:49.423000+00:00,2024-03,78154047,,,from_tool,gemini,2024-03-13 13:07:49.423000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001646,13468645.0,asker,question_body,2024-03-13 17:51:25.243000+00:00,2024-03,78155880,,,tool_said,chatgpt,2024-03-13 17:51:25.243000+00:00,2024-03,docker,0.0,-2.067518990036933,1
DAE-0001647,395857.0,answer_commenter,answer_comment,2024-03-13 22:48:06.547000+00:00,2024-03,76475419,77868479.0,137788451.0,from_tool,openai,2023-06-14 15:52:48.217000+00:00,2023-06,python,1.0,0.3704293899547944,1
DAE-0001648,23617535.0,asker,question_body,2024-03-14 19:34:21.403000+00:00,2024-03,78163021,,,tool_said;used_tool,chatgpt;gemini,2024-03-14 19:34:21.403000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001649,23607094.0,answer_commenter,answer_comment,2024-03-15 11:22:49.907000+00:00,2024-03,76046434,78157067.0,137804676.0,tool_said,chatgpt,2023-04-18 15:29:33.390000+00:00,2023-04,python,1.0,0.3704293899547944,1
DAE-0001650,23607094.0,answer_commenter,answer_comment,2024-03-15 11:23:37.063000+00:00,2024-03,76046434,78157067.0,137804684.0,tool_said,chatgpt,2023-04-18 15:29:33.390000+00:00,2023-04,python,1.0,0.3704293899547944,1
DAE-0001651,8248633.0,answerer,answer_body,2024-03-15 16:35:24.507000+00:00,2024-03,72914328,78168430.0,,from_tool,openai,2022-07-08 16:25:04.990000+00:00,2022-07,python,1.0,0.3704293899547944,0
DAE-0001652,13679932.0,asker,question_body,2024-03-16 11:39:04.063000+00:00,2024-03,78171598,,,from_tool,gpt_family;llm,2024-03-16 11:39:04.063000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001653,23633416.0,asker,question_body,2024-03-16 13:28:45.880000+00:00,2024-03,78171949,,,used_tool,chatgpt,2024-03-16 13:28:45.880000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001654,14074023.0,asker,question_body,2024-03-16 22:47:00.487000+00:00,2024-03,78173540,,,tool_generated;used_tool,chatgpt;copilot;openai,2024-03-16 22:47:00.487000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001655,23458878.0,asker,question_body,2024-03-17 15:17:33.657000+00:00,2024-03,78175792,,,from_tool,gemini,2024-03-17 15:17:33.657000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001656,23570151.0,asker,question_body,2024-03-17 15:59:19.733000+00:00,2024-03,78175932,,,ai_assisted;tool_said,,2024-03-17 15:59:19.733000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001657,12132850.0,answer_commenter,answer_comment,2024-03-17 18:34:06.250000+00:00,2024-03,78172111,78172153.0,137821846.0,used_tool,chatgpt,2024-03-16 14:21:32.960000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001658,10347145.0,answerer,answer_body,2024-03-18 09:40:31.183000+00:00,2024-03,78177250,78179213.0,,from_tool,openai,2024-03-17 23:04:44.670000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001659,12543030.0,asker,question_body,2024-03-18 13:05:34.293000+00:00,2024-03,78180411,,,from_tool,chatgpt,2024-03-18 13:05:34.293000+00:00,2024-03,excel,1.0,0.5121987286806099,1
DAE-0001660,14931285.0,asker,question_body,2024-03-18 13:08:54.740000+00:00,2024-03,78180434,,,from_tool,chatgpt,2024-03-18 13:08:54.740000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001661,23650063.0,asker,question_body,2024-03-18 13:25:29.763000+00:00,2024-03,78180542,,,used_tool,chatgpt,2024-03-18 13:25:29.763000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001662,23651840.0,asker,question_body,2024-03-18 16:30:42.473000+00:00,2024-03,78181656,,,from_tool,chatgpt,2024-03-18 16:30:42.473000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001663,7217896.0,asker,question_body,2024-03-20 07:04:28.870000+00:00,2024-03,78191390,,,from_tool,gpt_family;openai,2024-03-20 07:04:28.870000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001664,5296106.0,answerer,answer_body,2024-03-20 07:10:03.733000+00:00,2024-03,78191390,78191414.0,,from_tool,gpt_family;openai,2024-03-20 07:04:28.870000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001665,10880017.0,asker,question_body,2024-03-20 07:27:34.707000+00:00,2024-03,78191479,,,used_tool,chatgpt,2024-03-20 07:27:34.707000+00:00,2024-03,regex,1.0,1.657307329678494,1
DAE-0001666,2602877.0,question_commenter,question_comment,2024-03-20 15:45:52.197000+00:00,2024-03,78194364,,137854494.0,tool_said,chatgpt,2024-03-20 15:01:49.197000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001667,23225752.0,question_commenter,question_comment,2024-03-20 16:25:47.060000+00:00,2024-03,78190402,,137854980.0,tool_generated,copilot,2024-03-20 01:26:20.640000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001668,678342.0,question_commenter,question_comment,2024-03-21 07:40:27.317000+00:00,2024-03,78198048,,137860688.0,from_tool,gemini,2024-03-21 06:59:17.677000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001669,63550.0,question_commenter,question_comment,2024-03-21 08:27:04.053000+00:00,2024-03,77376190,,137861070.0,tool_generated,ai_generated;chatgpt,2023-10-27 17:53:49.520000+00:00,2023-10,python,1.0,0.3704293899547944,1
DAE-0001670,23536972.0,asker,question_body,2024-03-21 10:53:27.523000+00:00,2024-03,78199360,,,used_tool,copilot,2024-03-21 10:53:27.523000+00:00,2024-03,excel,1.0,0.5121987286806099,1
DAE-0001671,16086543.0,asker,question_body,2024-03-21 14:18:09.620000+00:00,2024-03,78200609,,,from_tool,gemini,2024-03-21 14:18:09.620000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001672,21604314.0,asker,question_body,2024-03-21 23:25:11.277000+00:00,2024-03,78203304,,,from_tool,chatgpt,2024-03-21 23:25:11.277000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001673,10054910.0,question_commenter,question_comment,2024-03-22 05:00:42.813000+00:00,2024-03,78134790,,137871403.0,from_tool,,2024-03-10 05:18:40.163000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001674,19709931.0,asker,question_body,2024-03-22 10:05:28.563000+00:00,2024-03,78205416,,,used_tool,gpt_family,2024-03-22 10:05:28.563000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001675,8834965.0,asker,question_body,2024-03-22 10:43:35.483000+00:00,2024-03,78205629,,,used_tool,chatgpt;gemini,2024-03-22 10:43:35.483000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001676,3358488.0,asker,question_body,2024-03-24 05:11:31.490000+00:00,2024-03,78213463,,,from_tool,chatgpt;gpt_family;openai,2024-03-24 05:11:31.490000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001677,4429265.0,answerer,answer_body,2024-03-25 12:42:58.570000+00:00,2024-03,78095982,78219166.0,,from_tool,llm;openai,2024-03-03 10:46:29.313000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001678,6941400.0,answer_commenter,answer_comment,2024-03-27 09:17:17.720000+00:00,2024-03,77521745,77535764.0,137918551.0,from_tool,gpt_family,2023-11-21 09:40:33.900000+00:00,2023-11,python,1.0,0.3704293899547944,1
DAE-0001679,18878954.0,asker,question_body,2024-03-27 11:25:55.633000+00:00,2024-03,78231328,,,used_tool,chatgpt,2024-03-27 11:25:55.633000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001680,295783.0,answer_commenter,answer_comment,2024-03-27 12:03:32.510000+00:00,2024-03,78231407,78231523.0,137920162.0,tool_said,chatgpt,2024-03-27 11:38:44.670000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001681,23850258.0,asker,question_body,2024-03-27 21:18:37.690000+00:00,2024-03,78234648,,,from_tool,copilot;gpt_family;openai,2024-03-27 21:18:37.690000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001682,14122.0,question_commenter,question_comment,2024-03-27 21:24:52.430000+00:00,2024-03,78234648,,137925902.0,from_tool,copilot,2024-03-27 21:18:37.690000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001683,23856178.0,asker,question_body,2024-03-28 05:25:10.263000+00:00,2024-03,78236002,,,from_tool,gemini,2024-03-28 05:25:10.263000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001684,4657412.0,answer_commenter,answer_comment,2024-03-28 07:54:24.590000+00:00,2024-03,78231506,78232122.0,137929146.0,from_tool,chatgpt,2024-03-27 11:55:17.057000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001685,23623797.0,asker,question_body,2024-03-28 09:39:39.860000+00:00,2024-03,78237174,,,used_tool,chatgpt,2024-03-28 09:39:39.860000+00:00,2024-03,excel,1.0,0.5121987286806099,1
DAE-0001686,23862732.0,asker,question_body,2024-03-28 10:05:32.960000+00:00,2024-03,78237335,,,used_tool,chatgpt,2024-03-28 10:05:32.960000+00:00,2024-03,docker,0.0,-2.067518990036933,1
DAE-0001687,8794721.0,question_commenter,question_comment,2024-03-29 14:03:34.883000+00:00,2024-03,78114219,,137942536.0,from_tool,copilot,2024-03-06 12:04:50.257000+00:00,2024-03,javascript,1.0,0.484762784788476,1
DAE-0001688,21038013.0,asker,question_body,2024-03-29 20:31:13.617000+00:00,2024-03,78245842,,,from_tool,chatgpt,2024-03-29 20:31:13.617000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001689,2610808.0,answerer,answer_body,2024-03-31 12:43:19.983000+00:00,2024-03,78209162,78251337.0,,from_tool,gemini,2024-03-22 22:50:33.370000+00:00,2024-03,android,0.0,-0.5824723369899437,1
DAE-0001690,15821389.0,answerer,answer_body,2024-03-31 19:16:00.227000+00:00,2024-03,78252246,78252548.0,,from_tool,gpt_family;openai,2024-03-31 17:33:09.617000+00:00,2024-03,python,1.0,0.3704293899547944,1
DAE-0001691,11145365.0,asker,question_body,2024-03-31 20:29:02.857000+00:00,2024-03,78252745,,,from_tool,gpt_family;openai,2024-03-31 20:29:02.857000+00:00,2024-03,firebase,0.0,-0.8269317640104322,1
DAE-0001692,23926633.0,asker,question_body,2024-04-01 06:08:58.293000+00:00,2024-04,78253927,,,from_tool,chatgpt,2024-04-01 06:08:58.293000+00:00,2024-04,android,0.0,-0.5824723369899437,1
DAE-0001693,2351983.0,asker,question_body,2024-04-02 09:46:36.183000+00:00,2024-04,78260375,,,from_tool,openai,2024-04-02 09:46:36.183000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001694,20310462.0,asker,question_body,2024-04-02 12:41:39.910000+00:00,2024-04,78261380,,,from_tool,chatgpt,2024-04-02 12:41:39.910000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001695,14824108.0,asker,question_body,2024-04-02 13:21:21.620000+00:00,2024-04,78261613,,,from_tool,openai,2024-04-02 13:21:21.620000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001696,10347145.0,answerer,answer_body,2024-04-02 13:25:34.323000+00:00,2024-04,78261613,78261641.0,,from_tool,gpt_family;openai,2024-04-02 13:21:21.620000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001697,9528291.0,answer_commenter,answer_comment,2024-04-02 15:21:38.230000+00:00,2024-04,78257312,78257435.0,137974058.0,from_tool,chatgpt,2024-04-01 19:11:54.820000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001698,11159019.0,answerer,answer_body,2024-04-03 20:07:16.343000+00:00,2024-04,76650856,78270260.0,,from_tool,openai,2023-07-10 05:28:35.497000+00:00,2023-07,python,1.0,0.3704293899547944,1
DAE-0001699,651174.0,asker,question_body,2024-04-03 20:20:14.380000+00:00,2024-04,78270314,,,from_tool,chatgpt,2024-04-03 20:20:14.380000+00:00,2024-04,sql,1.0,0.8127371844006236,1
DAE-0001700,3910510.0,question_commenter,question_comment,2024-04-04 09:49:35.193000+00:00,2024-04,78271742,,137993014.0,from_tool,chatgpt,2024-04-04 04:53:24.443000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001701,11561992.0,asker,question_body,2024-04-04 17:14:33.803000+00:00,2024-04,78275518,,,tool_said,chatgpt,2024-04-04 17:14:33.803000+00:00,2024-04,regex,1.0,1.657307329678494,1
DAE-0001702,15298406.0,asker,title,2024-04-04 19:01:34.850000+00:00,2024-04,78276088,,,from_tool,gemini,2024-04-04 19:01:34.850000+00:00,2024-04,javascript,1.0,0.484762784788476,1
DAE-0001703,3910510.0,question_commenter,question_comment,2024-04-04 23:41:16.837000+00:00,2024-04,78271742,,138000280.0,tool_said,chatgpt,2024-04-04 04:53:24.443000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001704,7116385.0,answerer,answer_body,2024-04-05 15:11:47.947000+00:00,2024-04,78276786,78280837.0,,from_tool,gemini,2024-04-04 21:49:24.740000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001705,11734088.0,answer_commenter,answer_comment,2024-04-05 20:05:50.427000+00:00,2024-04,72249454,76332986.0,138009008.0,from_tool,chatgpt,2022-05-15 14:59:21.660000+00:00,2022-05,docker,0.0,-2.067518990036933,0
DAE-0001706,24039471.0,asker,question_body,2024-04-05 20:42:36.070000+00:00,2024-04,78282264,,,from_tool,chatgpt,2024-04-05 20:42:36.070000+00:00,2024-04,excel,1.0,0.5121987286806099,1
DAE-0001707,23637405.0,asker,question_body,2024-04-06 01:13:28.523000+00:00,2024-04,78282907,,,from_tool,chatgpt,2024-04-06 01:13:28.523000+00:00,2024-04,javascript,1.0,0.484762784788476,1
DAE-0001708,22480438.0,asker,question_body,2024-04-06 03:09:03.753000+00:00,2024-04,78283091,,,from_tool,chatgpt,2024-04-06 03:09:03.753000+00:00,2024-04,sql,1.0,0.8127371844006236,1
DAE-0001709,12636415.0,answerer,answer_body,2024-04-06 07:24:49.500000+00:00,2024-04,76363168,78283569.0,,from_tool,openai,2023-05-30 08:54:55.320000+00:00,2023-05,python,1.0,0.3704293899547944,1
DAE-0001710,24060891.0,asker,question_body,2024-04-06 15:19:54.123000+00:00,2024-04,78284882,,,from_tool,,2024-04-06 15:19:54.123000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001711,5459839.0,question_commenter,question_comment,2024-04-06 19:05:08.590000+00:00,2024-04,78284882,,138014998.0,from_tool,,2024-04-06 15:19:54.123000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001712,8110147.0,asker,question_body,2024-04-06 19:21:26.023000+00:00,2024-04,78285635,,,from_tool,chatgpt;gpt_family;openai,2024-04-06 19:21:26.023000+00:00,2024-04,javascript,1.0,0.484762784788476,1
DAE-0001713,3805728.0,asker,question_body,2024-04-07 04:00:10.217000+00:00,2024-04,78286602,,,from_tool,gpt_family;openai,2024-04-07 04:00:10.217000+00:00,2024-04,javascript,1.0,0.484762784788476,1
DAE-0001714,11824828.0,asker,title,2024-04-07 08:27:26.197000+00:00,2024-04,78287134,,,from_tool,openai,2024-04-07 08:27:26.197000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001715,24086666.0,asker,question_body,2024-04-07 18:09:24.380000+00:00,2024-04,78288823,,,from_tool,gemini,2024-04-07 18:09:24.380000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001716,4390160.0,question_commenter,question_comment,2024-04-08 01:22:55.760000+00:00,2024-04,78285385,,138022300.0,from_tool,chatgpt,2024-04-06 17:56:33.710000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0001717,16726047.0,asker,question_body,2024-04-08 10:47:40.060000+00:00,2024-04,78291956,,,tool_said,chatgpt,2024-04-08 10:47:40.060000+00:00,2024-04,android,0.0,-0.5824723369899437,1
